0,1,2
727,155,3
435,473,3
752,346,4
191,340,4
267,455,3
798,805,4
307,1,5
300,409,4
435,977,2
119,31,5
795,121,3
222,1250,1
308,164,4
805,86,4
588,638,4
276,144,5
256,685,5
552,111,3
311,471,4
382,135,3
851,12,4
429,640,3
747,672,4
733,676,4
110,1206,3
308,183,4
590,740,4
900,100,4
363,250,1
280,1,4
699,717,1
694,604,4
409,264,1
39,333,4
804,702,2
393,4,4
630,975,4
796,186,3
897,410,3
44,260,4
904,237,5
295,238,4
293,91,2
833,552,3
446,332,3
13,515,2
363,741,3
270,736,5
830,211,4
495,969,4
3,307,3
747,347,5
644,457,4
588,468,3
487,941,3
75,100,5
655,233,3
887,274,1
95,416,4
291,631,5
271,429,4
924,283,4
822,358,3
649,181,4
804,483,5
62,462,2
880,204,5
483,313,2
537,1197,3
280,2,3
76,258,3
289,926,3
828,190,3
183,1215,1
724,286,1
7,481,5
405,22,5
940,172,4
543,642,3
416,526,5
44,67,3
416,732,5
915,310,3
102,524,3
429,162,4
301,233,4
864,190,4
43,724,4
374,449,4
892,157,5
625,96,5
592,193,5
495,642,4
389,210,2
286,819,3
742,100,5
882,191,5
399,418,3
151,197,5
3,342,4
567,603,5
314,218,4
102,184,2
426,168,3
368,288,3
526,300,2
536,736,5
893,928,3
897,65,4
338,382,5
561,737,3
533,221,3
533,580,3
881,849,2
452,480,5
224,43,3
436,553,3
862,10,5
714,252,3
188,928,3
840,190,5
271,210,4
569,273,3
864,114,5
447,678,3
886,813,4
774,393,1
805,679,4
577,559,3
463,306,4
658,467,4
53,546,4
577,65,5
403,50,5
269,928,1
566,2,5
385,487,4
912,1041,4
796,781,4
379,710,4
102,546,3
758,1046,4
387,428,4
12,203,3
447,265,4
181,1280,1
773,42,3
913,64,5
207,170,4
268,135,4
347,550,5
606,194,4
435,168,5
299,173,5
43,254,3
645,73,3
396,455,2
330,419,5
621,88,2
923,105,4
869,1163,2
406,507,4
279,702,4
478,69,3
421,448,3
8,258,5
298,274,3
405,716,1
116,916,2
825,125,5
878,432,3
182,293,3
435,587,3
104,895,2
374,97,5
472,123,4
933,241,2
630,11,5
622,207,5
838,168,5
184,36,3
796,623,3
393,423,3
511,260,4
95,52,4
588,684,4
328,69,4
312,543,5
326,451,2
863,879,2
542,959,3
259,179,4
747,475,5
275,89,3
907,181,4
477,49,5
449,971,4
405,1069,1
118,603,4
26,316,3
130,234,5
889,77,3
361,466,4
269,509,4
455,475,4
215,222,4
554,223,3
552,7,3
72,628,4
731,611,3
92,190,4
774,300,2
450,523,5
600,679,2
267,1185,2
843,655,3
618,173,3
268,25,3
796,174,5
85,414,4
916,755,2
870,654,4
506,484,4
493,121,5
805,82,3
271,235,3
293,480,5
63,408,4
665,699,4
332,265,4
216,188,5
682,284,4
524,97,5
417,96,3
489,271,4
293,176,4
269,708,4
881,546,4
404,22,5
694,193,4
530,214,2
89,736,3
389,521,3
54,240,4
862,120,3
303,41,5
13,223,5
503,47,5
417,12,4
899,483,4
271,62,2
833,427,3
456,824,3
608,172,1
749,428,3
474,323,2
695,1024,5
427,359,5
867,176,3
328,690,3
605,521,5
788,218,4
835,421,4
351,292,4
936,243,2
930,288,1
406,632,4
543,96,4
290,496,4
890,657,5
666,108,3
660,380,2
209,766,4
279,230,4
647,174,4
422,302,3
883,355,5
579,327,3
450,87,5
618,24,2
1,129,5
646,678,3
434,225,4
303,576,3
497,578,4
346,259,2
806,521,3
774,31,1
870,246,3
666,177,3
60,199,5
387,102,3
249,89,5
284,748,3
788,385,3
393,651,4
16,946,5
942,318,5
429,502,3
59,387,3
26,597,2
407,498,4
14,14,3
419,14,5
30,539,3
642,993,4
399,926,2
378,9,5
669,340,4
887,1079,1
409,173,3
37,825,2
749,944,4
823,159,3
279,1195,1
378,148,4
715,144,5
159,254,3
257,1160,4
699,129,4
634,9,5
542,866,2
704,191,3
639,237,1
445,87,3
222,508,3
1,124,5
190,245,4
433,194,5
579,168,4
883,345,3
416,1054,3
421,333,4
404,289,1
650,1215,3
221,403,4
308,1197,4
585,170,5
883,147,2
83,2,4
371,55,4
43,4,4
440,283,5
339,79,4
543,466,4
711,941,3
213,127,5
653,381,2
851,310,5
429,1035,3
405,212,1
887,410,4
603,228,3
393,1244,3
388,310,5
927,866,4
835,708,5
458,285,4
447,133,4
883,66,3
244,241,4
881,480,4
697,302,5
658,429,4
417,1023,4
23,28,3
87,427,4
128,181,4
593,211,4
577,568,3
451,880,1
642,597,4
822,235,3
87,781,5
416,554,3
393,953,4
694,483,5
177,181,4
579,98,4
746,506,3
178,73,5
897,633,5
854,191,4
782,331,3
360,748,2
294,535,4
312,432,5
158,636,4
269,647,4
287,895,2
749,24,2
49,82,1
489,269,3
268,384,3
312,480,5
823,153,4
711,1466,4
283,588,4
466,882,5
414,690,4
393,404,3
346,333,4
70,1030,2
462,328,5
326,397,3
853,301,1
148,69,5
453,717,2
76,42,3
579,845,4
10,603,5
92,963,5
576,124,4
497,56,4
919,717,3
505,140,4
189,8,5
224,526,4
454,631,2
215,215,3
354,193,3
299,856,3
692,328,4
276,559,4
543,134,5
916,271,3
766,648,3
394,550,4
280,233,4
700,222,3
254,843,2
331,100,4
894,754,4
524,978,3
74,302,4
128,151,3
919,275,5
295,164,5
655,124,3
901,111,3
889,1074,3
264,275,5
883,7,5
385,1118,3
59,4,4
883,580,3
303,68,4
481,202,4
182,222,3
321,124,3
864,163,4
314,143,5
479,143,1
226,203,5
354,507,3
790,143,3
666,168,4
484,665,4
884,529,5
342,93,4
318,197,5
214,45,4
53,1087,4
393,1049,4
234,653,3
714,111,3
668,269,5
342,1094,3
305,178,4
180,1119,3
642,357,2
468,469,4
624,824,2
337,380,4
339,402,3
182,283,2
85,632,3
648,904,2
301,17,4
872,288,5
177,270,1
332,144,5
650,585,1
805,406,1
218,654,4
234,195,2
648,377,3
930,107,3
450,382,3
610,12,5
892,227,4
566,240,3
442,161,3
416,289,3
95,234,2
457,476,2
374,1217,2
271,95,4
488,515,4
291,833,3
707,692,4
758,100,5
901,229,4
316,531,5
387,268,3
409,191,5
886,187,4
450,476,4
721,157,3
13,441,1
59,92,5
189,166,4
478,42,5
500,423,3
592,547,4
338,213,5
794,242,5
673,313,4
184,67,3
424,840,4
540,220,3
151,629,4
297,147,3
853,873,3
539,45,4
788,68,3
435,100,3
616,258,4
23,171,5
405,775,1
533,659,4
409,520,2
217,96,4
642,367,5
601,195,3
844,921,5
787,307,4
218,208,3
363,350,1
892,76,4
647,405,4
86,879,2
375,583,2
331,933,3
268,576,1
14,663,5
577,240,3
506,186,4
423,924,4
421,474,4
632,132,5
129,748,2
773,200,4
499,271,3
560,12,5
880,185,5
409,484,4
625,4,4
864,328,5
83,252,4
360,222,2
85,121,2
399,471,3
919,628,3
243,1148,3
537,46,3
788,498,5
833,204,1
357,825,3
932,96,4
280,748,2
224,20,1
864,734,3
385,304,3
305,81,3
195,61,3
33,292,4
924,96,4
94,1119,4
275,228,4
130,748,4
361,14,4
504,158,3
555,271,3
299,333,4
395,252,3
771,477,5
405,436,1
823,56,5
901,216,4
382,474,5
749,977,4
774,185,2
537,1129,1
305,153,3
685,324,3
286,379,5
622,41,3
182,191,4
790,739,4
279,32,3
870,154,4
194,542,3
280,126,3
298,485,3
474,617,3
495,53,1
53,181,4
184,651,3
314,24,1
278,306,5
863,683,1
387,10,4
266,924,2
758,1135,2
244,193,4
297,1,3
474,692,4
851,1276,2
901,275,3
291,376,3
94,405,3
828,1062,4
886,28,4
514,58,4
22,999,4
336,1059,3
670,659,5
269,210,1
453,298,4
128,56,3
716,265,5
299,154,4
389,186,2
478,412,4
776,193,3
589,338,3
608,660,5
798,781,2
766,448,3
64,58,3
176,272,5
57,411,4
766,664,2
268,544,3
13,795,2
748,250,5
435,327,3
904,628,3
883,955,5
567,1021,4
857,325,1
537,151,2
289,742,4
85,133,4
924,195,5
308,825,4
413,222,4
880,72,3
562,204,1
674,1620,4
820,895,2
16,164,5
796,433,2
515,304,4
654,95,4
13,493,5
59,284,2
334,4,3
680,815,3
87,201,2
432,313,4
177,47,3
345,161,3
23,153,4
301,294,4
405,80,1
429,697,3
286,29,2
598,269,3
210,88,4
689,121,5
186,53,1
152,294,4
274,713,5
852,825,3
640,173,5
505,501,2
796,880,3
472,423,5
682,1084,2
654,748,4
369,948,2
788,723,3
7,596,5
316,286,5
806,1514,3
716,527,5
776,318,4
864,164,4
148,713,3
661,194,5
499,482,2
343,65,5
152,173,5
429,392,3
500,639,4
399,419,3
751,481,4
936,1,4
60,602,4
276,902,4
393,1337,3
293,209,3
825,124,3
773,198,4
193,246,3
48,50,4
82,281,3
373,286,3
405,724,1
751,301,5
534,820,3
630,295,4
311,385,5
653,941,1
138,435,5
406,921,4
721,1025,3
919,750,3
616,678,2
291,1229,2
321,633,5
799,499,4
259,15,3
718,1028,4
41,31,3
308,660,3
501,1097,5
186,566,5
475,306,5
160,276,5
453,1230,2
350,168,5
704,480,5
850,196,3
599,1277,4
535,471,4
328,636,3
141,823,3
684,173,3
664,179,4
613,297,5
425,310,3
416,356,5
280,1015,3
407,182,4
833,636,3
454,118,4
81,405,3
43,143,4
96,265,5
841,358,1
746,405,2
804,657,4
326,82,3
97,482,5
56,715,1
313,99,4
385,231,2
197,39,2
484,95,4
295,168,5
100,266,2
896,1112,3
659,648,3
797,988,1
506,86,3
661,652,2
145,89,4
645,70,4
790,1119,4
755,271,1
269,81,3
207,88,2
85,193,3
776,760,3
595,368,1
10,462,3
659,357,4
886,1067,5
561,537,4
506,226,4
890,101,2
363,91,4
804,1016,4
870,690,2
73,89,5
483,229,3
437,124,5
715,237,4
770,410,4
91,614,4
671,82,4
6,518,3
18,411,3
243,318,4
260,319,2
481,98,4
711,1160,5
253,518,5
533,20,5
221,1185,3
256,1109,4
334,888,2
650,97,3
790,566,3
110,55,3
782,249,2
788,22,5
155,323,2
561,117,3
326,131,2
666,286,5
197,570,4
292,144,5
380,750,4
122,190,4
846,208,5
326,9,1
653,53,2
128,65,4
224,715,1
84,87,5
441,300,3
856,326,2
442,62,2
487,689,1
695,312,3
551,627,3
294,105,3
756,256,4
500,325,3
398,228,5
860,285,5
577,452,3
373,209,4
145,55,3
755,269,5
329,81,2
4,357,4
664,582,1
782,683,1
474,275,3
569,333,3
344,487,5
555,326,4
49,173,3
368,11,4
659,524,4
538,12,4
234,23,4
401,83,4
397,172,5
208,781,3
880,568,5
834,288,5
447,218,4
60,70,4
128,265,5
236,194,3
790,89,4
334,190,4
844,55,4
249,237,5
5,435,4
417,252,3
79,236,5
334,164,3
141,1028,4
430,50,4
181,122,2
705,826,4
606,151,5
313,152,3
479,471,4
664,149,3
788,176,5
256,7,4
623,127,4
548,1405,3
316,462,3
320,257,4
899,463,4
354,1085,3
665,181,4
479,266,3
314,588,5
757,79,4
618,193,4
644,181,4
346,640,3
373,178,4
655,730,2
292,195,5
74,137,3
798,274,5
184,69,3
934,507,4
138,185,4
322,32,5
81,432,2
387,674,2
883,190,4
748,64,4
883,1171,5
374,925,3
887,931,3
293,933,2
290,596,4
738,568,3
399,230,3
81,475,5
389,410,3
943,796,3
940,209,4
751,90,3
99,978,3
223,333,4
863,329,2
378,10,3
846,719,2
436,710,4
291,54,4
1,109,5
863,1022,2
391,651,5
468,372,2
727,5,3
435,597,3
1,138,1
190,7,4
314,1047,4
189,165,5
627,423,3
58,185,2
169,133,4
201,146,1
405,581,3
7,479,4
62,134,4
757,4,5
774,233,2
822,101,2
839,1085,5
405,1110,1
886,71,4
72,405,3
43,97,5
495,582,4
299,921,3
610,216,4
129,339,2
543,403,4
870,469,4
802,443,4
303,651,5
44,250,5
586,780,4
837,277,2
702,343,2
287,347,4
925,682,4
89,100,5
306,13,4
284,268,5
671,174,5
363,325,1
144,19,4
356,331,3
747,26,3
323,651,5
405,32,1
717,742,5
848,195,3
588,550,3
378,896,4
876,604,5
21,358,3
111,311,4
749,228,5
2,274,3
468,157,4
642,132,3
508,69,3
432,255,5
495,491,5
435,82,5
397,58,5
452,121,5
712,1220,5
537,95,1
749,448,2
495,449,5
711,735,5
429,508,4
796,735,2
393,721,2
593,974,2
142,322,2
588,282,5
536,188,3
85,1065,3
932,210,4
59,183,5
872,717,4
854,297,4
417,692,4
48,228,3
272,746,3
589,286,3
429,479,4
512,265,4
355,358,4
308,154,4
615,640,3
374,1051,4
699,121,3
919,406,3
1,262,3
60,842,4
308,24,4
290,566,3
92,214,4
897,294,3
190,288,5
452,603,4
190,363,2
757,248,4
244,217,5
896,386,3
686,521,5
280,100,3
201,448,3
291,1017,4
932,222,4
532,1226,4
535,527,3
638,128,3
495,435,5
268,194,4
798,1034,2
72,58,4
453,122,3
398,31,3
110,569,4
591,210,3
288,97,4
938,328,2
758,239,3
453,357,5
553,657,5
324,1033,4
763,972,3
479,470,5
846,1206,3
622,395,2
90,307,5
486,883,3
625,517,3
864,63,3
62,436,3
841,325,3
75,820,3
316,716,5
276,396,4
241,350,2
214,276,3
72,98,5
506,404,5
643,435,5
314,405,4
833,546,2
458,191,5
508,88,3
356,312,3
579,173,5
751,655,3
921,181,5
286,298,4
145,934,1
161,929,1
489,299,2
936,253,5
94,66,2
661,408,5
281,690,5
13,740,1
478,11,4
387,273,4
693,662,4
807,578,4
294,347,5
810,300,5
829,1121,4
91,351,4
412,218,3
747,582,5
44,378,3
200,45,3
234,848,3
452,467,3
313,628,4
195,387,4
191,339,3
621,1013,2
234,204,2
295,414,4
308,403,4
587,988,2
371,237,5
883,316,5
870,23,4
276,696,2
498,591,4
558,14,4
561,480,4
42,172,5
119,472,4
863,1313,1
650,472,3
847,456,1
42,234,4
429,39,3
533,385,4
303,435,5
589,678,4
659,98,4
59,507,4
610,607,5
617,302,4
660,208,4
405,1229,1
168,1278,3
537,715,4
645,496,3
747,205,5
1,155,2
279,797,4
825,222,5
727,38,1
480,249,1
654,56,4
658,69,4
296,204,5
912,197,5
774,523,2
557,176,4
940,629,3
883,4,4
503,463,1
883,463,3
60,327,4
223,284,2
416,235,2
416,624,3
543,748,3
935,846,4
655,185,4
405,1268,1
197,1419,2
40,245,3
336,208,2
287,200,4
630,181,3
877,202,4
588,107,5
586,288,4
940,150,3
934,501,4
534,93,1
92,823,4
90,133,5
648,173,5
75,833,2
181,687,1
254,97,5
399,597,3
70,191,3
289,363,3
181,1059,1
768,300,5
85,923,4
936,1199,4
276,803,2
303,234,5
417,1411,3
301,80,3
663,815,4
606,651,4
758,213,5
883,517,4
379,401,3
437,1148,4
235,692,4
659,739,4
622,364,1
405,49,1
487,392,4
773,386,3
234,874,1
13,531,3
251,597,3
813,342,1
819,255,1
327,849,2
666,134,5
697,818,4
174,763,1
712,220,5
735,288,4
372,637,4
151,134,4
484,566,4
446,322,3
282,258,5
606,404,4
399,273,3
918,204,1
181,300,3
202,242,3
883,312,3
18,143,4
857,20,3
189,179,5
646,294,2
59,1109,3
401,499,3
18,4,3
920,301,2
122,180,5
280,276,5
493,91,3
747,509,5
758,122,4
361,435,5
880,976,2
796,28,3
239,194,5
83,1165,2
336,121,4
621,65,3
933,95,3
363,625,4
417,451,4
881,222,5
409,609,3
22,385,4
425,231,3
181,19,1
311,64,5
528,83,5
642,625,3
59,318,5
650,630,5
798,585,3
896,58,3
60,234,4
774,28,3
151,91,2
814,675,3
269,654,4
409,58,4
640,496,4
188,443,4
4,288,4
125,949,3
90,699,4
862,100,5
3,353,1
472,150,3
500,1226,4
15,742,2
645,200,5
379,127,5
18,45,5
841,300,4
154,152,4
460,532,3
222,796,4
687,268,5
728,742,4
650,928,2
620,588,5
56,735,2
62,328,3
11,727,3
863,354,1
251,813,3
90,433,3
828,509,2
943,94,4
410,898,3
267,597,3
429,82,4
868,578,2
675,891,2
769,597,2
222,473,1
806,180,4
344,647,4
279,869,1
521,17,1
592,8,5
851,595,3
551,258,4
327,529,3
392,347,4
537,1111,3
456,217,3
871,324,3
363,235,5
334,866,3
489,991,3
798,719,1
774,98,4
370,435,3
94,923,5
226,69,4
643,53,4
186,331,3
618,378,4
213,582,4
313,153,3
328,199,4
666,193,4
747,199,4
546,100,3
535,495,3
138,238,5
417,823,2
6,303,3
690,1042,4
758,687,3
229,896,4
542,173,4
125,478,4
883,289,5
458,96,4
637,408,5
397,273,4
751,7,3
454,414,2
790,584,4
397,186,5
883,30,4
102,334,2
286,357,4
322,150,4
173,874,4
654,1048,3
405,558,1
422,436,3
18,964,3
385,403,3
846,489,4
862,198,5
7,185,5
250,276,4
405,1394,1
805,343,5
282,268,4
690,85,1
450,292,5
290,465,3
707,208,5
506,216,4
503,210,5
158,231,2
655,906,2
533,525,3
496,150,2
908,322,2
318,289,3
432,93,2
908,434,4
669,508,3
640,151,4
610,427,5
437,168,3
693,143,4
233,462,5
207,735,4
174,597,3
569,50,5
99,204,4
78,237,5
872,278,3
374,476,2
327,655,4
280,655,3
442,217,3
842,1105,2
727,109,2
13,78,1
694,517,4
936,1315,3
759,222,5
151,496,4
764,472,3
790,226,3
391,215,4
532,70,4
299,288,3
628,8,2
643,68,3
103,144,4
421,200,3
554,273,3
170,687,3
826,1239,4
588,294,4
456,546,4
514,423,5
187,660,5
648,479,4
214,134,4
124,209,3
619,332,4
158,659,5
337,371,4
773,7,2
425,743,4
373,949,4
405,545,1
18,190,4
207,524,4
615,428,5
254,8,5
60,229,4
556,603,5
102,269,2
660,1133,2
327,219,4
836,663,5
455,518,4
5,204,4
654,1115,3
214,181,3
117,931,3
246,741,5
586,1207,2
176,285,5
373,143,3
606,928,4
453,318,4
431,332,3
479,602,4
201,203,5
130,111,5
11,51,4
389,923,5
758,827,3
487,136,5
387,55,3
796,684,5
230,1,5
62,183,4
398,525,3
64,636,4
472,581,4
41,56,4
889,159,3
62,195,5
344,1172,4
460,1251,3
277,117,4
16,945,4
186,203,5
553,487,5
798,164,4
193,121,3
665,92,4
648,304,5
618,182,4
434,288,5
21,876,2
157,274,4
328,1518,3
828,269,4
752,904,4
54,338,3
450,7,4
748,228,3
223,1016,5
90,310,3
42,131,2
303,574,1
547,338,2
503,1475,5
756,197,2
22,780,1
453,239,3
476,940,3
648,575,3
450,601,3
301,183,3
402,710,2
82,740,2
145,155,2
429,652,4
618,673,3
650,195,4
551,672,1
350,181,4
174,384,1
502,682,5
474,89,5
242,1137,5
406,487,3
298,50,5
27,295,3
35,328,3
232,50,4
405,201,1
334,303,4
932,86,4
690,64,5
334,1263,4
889,125,4
864,286,5
870,813,4
862,484,4
537,273,3
363,682,1
222,506,2
699,991,3
698,1149,3
518,458,3
1,242,5
774,1110,1
357,744,5
460,847,3
333,98,4
13,783,3
57,264,2
763,61,5
269,498,4
835,1063,4
588,260,2
548,1025,4
387,233,3
416,934,2
826,62,4
758,98,5
271,178,3
264,19,5
222,80,2
621,944,5
68,178,5
486,236,3
896,836,3
535,204,5
269,1165,1
268,831,3
796,606,4
868,228,5
390,100,5
457,792,4
846,1148,3
146,340,4
543,735,4
566,736,4
825,245,5
731,478,4
442,436,3
311,326,2
524,133,5
151,160,4
535,258,5
345,709,4
144,357,4
773,72,3
747,845,2
549,181,4
23,70,2
642,1029,3
727,278,2
311,276,4
249,789,5
102,227,4
244,953,4
416,305,3
357,748,5
608,333,4
294,515,5
41,423,2
500,274,3
49,143,3
942,261,4
715,7,3
433,340,3
89,15,5
478,300,3
597,151,4
826,501,3
758,452,3
741,178,5
825,926,4
437,961,5
766,216,3
591,792,4
222,972,2
766,131,3
303,813,4
901,739,5
864,153,5
699,276,3
682,710,3
894,170,4
237,185,4
334,81,4
682,431,4
181,1395,1
935,815,4
747,162,5
768,1016,2
560,22,2
244,13,4
334,28,3
435,1034,2
881,11,4
174,716,5
645,660,3
455,898,3
551,765,1
749,540,3
111,301,4
645,403,3
592,282,4
487,133,4
922,217,3
435,527,4
178,200,3
906,237,4
141,1142,1
405,1006,1
70,472,3
14,302,5
265,471,4
405,571,5
405,218,5
537,990,2
477,756,4
301,515,3
807,132,4
275,636,3
844,175,3
83,575,4
763,703,5
586,1218,5
488,22,4
507,333,4
682,82,4
452,318,5
712,842,3
7,44,5
426,663,4
786,696,3
794,257,4
618,318,5
267,684,4
480,615,4
924,504,5
144,181,4
85,27,4
661,304,2
152,157,5
336,238,3
435,944,2
727,283,2
548,277,3
276,755,3
711,676,5
740,748,3
248,290,3
828,325,2
433,457,1
417,778,4
840,499,4
347,1244,3
842,258,3
911,482,4
251,79,5
639,707,5
56,202,4
282,327,5
682,763,4
870,497,4
534,149,2
58,652,5
882,409,4
334,689,3
553,515,5
497,187,5
192,50,4
546,219,5
276,1044,3
806,158,2
545,232,3
222,145,2
216,403,3
308,194,5
661,196,3
727,1411,2
111,896,2
91,204,4
328,823,3
406,3,3
864,97,4
705,419,3
393,833,4
533,1147,3
304,313,5
569,222,3
497,3,4
320,433,4
749,118,3
796,611,4
10,7,4
60,56,4
551,742,5
606,99,4
128,1141,4
867,96,5
22,216,4
44,173,5
881,96,3
647,72,4
704,50,5
62,173,5
429,154,3
835,285,4
387,676,1
38,155,5
346,210,4
505,614,3
317,354,4
542,418,4
694,180,4
527,963,4
303,271,2
279,566,4
775,302,3
239,186,1
76,175,4
18,199,3
911,208,4
691,1,5
263,125,4
315,156,5
782,243,3
222,1053,3
608,163,1
416,134,4
316,730,4
210,255,4
577,826,4
293,393,3
840,8,5
389,1203,5
782,678,3
447,235,2
467,10,4
450,86,4
592,173,5
374,595,3
500,475,5
6,117,2
403,121,5
708,1051,4
466,265,3
42,385,5
478,710,5
450,44,3
643,482,4
846,227,4
758,654,4
224,107,3
447,227,2
821,274,5
399,684,3
85,661,4
405,1148,1
913,750,4
455,1086,3
94,403,3
38,328,4
586,50,4
588,716,5
208,663,5
181,1,3
378,365,2
417,625,4
202,481,1
805,7,5
606,12,2
655,607,4
327,324,3
389,181,4
562,174,5
406,217,4
443,271,4
387,561,3
610,1558,3
619,750,3
209,14,3
213,515,4
782,681,3
308,192,5
117,298,5
56,781,4
475,315,4
286,554,4
209,9,3
94,215,4
326,318,5
581,936,3
205,1025,1
592,875,4
896,118,2
711,151,4
811,304,5
449,273,4
453,151,3
563,210,4
298,530,5
433,322,2
417,1210,2
159,15,5
109,451,5
48,511,5
454,124,4
211,890,2
759,1,5
625,286,4
59,14,5
880,168,3
724,272,5
152,393,5
296,484,4
707,536,3
690,56,4
161,194,1
21,873,2
674,315,3
383,124,4
26,405,2
659,159,4
920,268,3
698,968,1
24,127,5
213,204,5
200,931,3
269,521,4
233,64,5
125,204,5
276,303,4
95,1188,2
280,468,4
682,774,4
21,17,4
535,607,5
758,91,4
2,276,4
892,515,5
426,848,4
363,37,2
922,210,3
426,484,5
823,151,4
109,476,3
195,127,5
435,141,2
92,418,3
274,148,2
151,83,5
313,566,4
727,17,1
90,127,4
472,1139,5
101,370,2
144,963,4
84,866,4
145,1287,2
270,200,5
647,134,4
90,223,4
666,264,3
657,282,3
151,1070,4
707,347,5
360,321,3
268,825,3
500,328,3
751,559,4
629,42,2
642,409,5
472,549,5
506,48,2
878,100,2
366,219,5
640,180,5
878,216,4
286,461,2
682,570,2
272,201,3
537,48,4
532,316,4
16,11,5
850,15,5
74,121,4
567,156,5
253,188,4
574,286,3
139,288,4
165,202,4
794,100,5
416,326,5
148,194,5
758,319,4
181,1067,1
221,762,4
457,455,4
267,944,3
777,357,5
612,480,4
880,1151,3
358,213,5
293,156,4
846,565,2
42,1042,3
280,38,3
349,276,5
254,393,3
878,582,4
378,665,2
325,548,3
525,300,4
708,304,4
450,60,3
840,615,5
905,328,3
230,393,3
223,8,2
643,1028,3
705,560,2
639,1193,4
448,271,4
867,68,4
933,144,4
305,70,4
562,98,4
877,732,4
270,475,5
341,335,4
590,591,3
334,620,2
58,960,4
406,179,5
655,1053,1
115,82,4
468,117,2
883,197,4
23,387,3
92,725,3
569,14,4
882,1412,3
870,1044,2
90,1045,2
160,187,5
220,289,4
370,135,4
859,313,5
934,663,5
938,1152,3
676,286,4
593,597,2
862,89,5
437,82,3
455,660,4
777,168,5
79,340,4
299,715,4
695,288,4
47,286,3
524,216,5
303,82,4
445,1277,2
845,1434,4
361,402,3
854,528,4
894,278,4
268,474,5
744,307,4
60,1121,3
435,22,4
747,588,5
42,735,4
642,966,5
880,11,4
286,411,2
754,477,5
798,228,3
458,896,5
883,568,3
557,334,4
551,232,5
264,194,5
276,682,3
507,894,5
721,237,3
195,779,2
472,375,5
741,234,4
862,250,5
183,55,4
201,1069,2
577,102,4
727,66,3
128,82,5
481,580,4
579,82,3
385,739,1
726,323,3
635,300,3
457,1029,3
13,167,4
454,316,4
923,9,4
80,100,5
210,392,3
788,561,3
802,331,4
921,1060,2
214,298,3
320,452,3
82,414,4
543,233,4
679,568,2
862,81,5
393,77,3
937,255,3
862,197,4
886,238,3
26,118,3
654,69,4
90,648,4
328,186,4
479,154,3
234,485,3
746,385,5
839,285,5
595,336,2
327,147,2
886,15,3
320,570,4
208,430,4
493,252,4
880,1000,3
337,636,4
560,411,3
686,194,5
878,111,4
648,569,3
351,1024,4
269,396,4
648,473,3
641,514,4
683,682,1
542,790,3
271,495,5
181,924,3
436,273,4
753,673,1
711,49,4
655,459,2
13,893,3
749,625,3
16,418,5
600,187,5
280,483,4
716,168,5
42,265,3
399,56,3
832,323,3
758,607,5
233,498,5
891,111,3
747,231,3
467,1017,2
368,201,5
407,448,4
524,647,3
778,94,2
889,4,3
286,766,3
881,4,3
109,402,4
736,254,1
551,748,4
296,1007,4
36,873,3
222,100,5
853,334,3
893,125,3
178,540,3
565,640,4
50,1008,5
426,435,3
733,1171,3
427,319,3
682,735,4
345,332,1
500,371,4
70,380,3
447,27,3
774,250,3
506,1136,3
62,704,2
148,181,5
452,528,4
473,273,5
450,235,3
158,72,3
455,318,3
387,423,3
674,410,3
313,29,2
268,50,5
916,583,4
928,173,4
6,530,4
659,345,4
501,117,4
7,546,4
422,98,5
374,475,1
532,227,4
85,596,3
615,14,5
650,257,3
110,11,4
18,627,3
188,177,4
820,289,2
333,748,4
325,197,4
792,546,3
318,213,4
339,86,4
790,10,1
916,179,3
462,22,5
363,709,4
852,473,3
666,962,3
532,831,2
862,179,5
130,672,5
379,175,5
116,347,2
198,195,3
497,152,2
44,164,4
436,265,3
393,377,3
13,198,3
257,1010,4
456,979,3
269,346,2
450,396,2
117,405,5
334,71,3
745,190,5
339,258,3
917,405,3
380,180,2
416,154,4
280,286,4
717,751,4
907,1028,5
452,199,5
526,750,4
642,410,1
844,50,5
523,707,5
517,117,4
684,1,4
665,134,4
308,741,4
449,171,4
411,38,4
85,504,4
393,794,4
402,168,5
293,429,4
757,183,4
567,318,2
139,676,4
407,525,4
586,849,3
660,1139,2
437,58,4
314,795,4
363,531,4
363,557,1
94,156,5
393,1221,3
162,710,4
13,181,5
145,636,4
213,195,5
904,1152,4
54,307,4
757,455,3
280,380,2
276,171,4
694,511,5
796,49,3
290,50,5
698,1021,1
326,530,5
328,1107,3
716,655,4
57,476,3
336,1054,1
426,646,3
576,208,3
381,582,5
328,155,4
934,197,5
25,181,5
519,313,5
605,191,5
742,284,3
454,82,4
216,280,2
537,517,4
782,1105,3
354,292,4
749,173,5
385,1462,4
271,392,3
749,637,1
708,126,4
655,1014,3
314,94,4
381,887,3
119,274,4
521,188,4
629,194,5
289,1016,5
365,316,4
911,82,2
930,235,2
774,122,1
197,880,3
92,356,3
385,131,4
320,833,1
854,195,3
933,467,3
870,521,3
554,230,5
92,1208,4
707,1479,5
299,496,3
148,70,5
343,90,4
453,1037,1
638,176,3
269,162,3
403,257,2
91,205,5
908,111,3
151,642,3
328,661,5
385,143,3
497,288,2
271,705,4
394,763,3
25,929,4
301,240,4
493,298,3
81,928,4
28,143,4
435,264,3
664,466,4
504,506,4
688,307,4
130,794,5
618,403,4
405,186,5
