0,1,2
159,546,4
308,523,4
540,343,4
38,393,5
577,96,4
399,121,3
222,73,4
497,175,4
325,47,3
1,18,4
942,50,5
315,709,4
618,132,4
494,194,4
618,143,4
466,195,4
886,67,4
889,73,3
509,307,2
295,451,4
806,216,4
10,705,4
844,24,5
709,68,5
650,451,2
416,411,3
254,389,3
653,658,2
398,427,4
303,679,2
676,315,4
607,494,5
664,152,3
328,572,3
130,315,4
878,514,4
145,683,3
523,1009,5
804,647,5
68,742,1
149,325,2
757,69,3
164,685,5
374,66,3
610,419,5
70,260,2
416,105,2
829,855,4
889,155,3
500,122,3
402,7,4
158,1098,4
828,1462,3
642,1239,4
318,294,4
190,281,3
327,173,4
911,203,4
305,100,3
381,1407,3
82,518,4
345,628,3
60,28,5
601,9,4
796,172,4
271,244,2
815,418,4
676,169,5
889,652,5
308,65,3
92,53,3
666,300,3
738,100,2
370,484,4
292,193,4
20,98,3
806,461,4
838,12,4
60,745,5
269,747,4
620,268,4
14,514,4
6,32,4
793,288,4
82,678,1
816,687,2
478,869,2
194,511,4
471,1219,4
555,249,4
486,685,3
378,328,3
830,288,1
328,153,2
634,819,2
473,246,5
934,170,4
506,1046,4
908,732,3
651,995,1
355,689,4
919,294,3
119,213,5
276,669,1
627,1135,3
504,385,4
405,527,5
456,14,5
612,7,3
329,50,4
590,754,3
551,159,4
178,1315,4
899,496,5
631,294,3
85,485,5
606,501,4
818,1105,1
436,1058,4
117,156,4
291,686,5
435,290,3
727,665,3
661,498,5
532,915,4
677,908,4
151,153,3
381,83,4
22,550,5
835,427,4
343,229,4
474,326,3
798,202,2
437,475,3
880,379,4
660,167,2
804,948,1
878,640,1
450,659,5
342,196,3
561,80,2
6,221,4
521,568,3
780,79,4
843,258,4
629,340,2
339,91,5
561,235,3
452,152,2
379,732,5
625,265,3
258,289,2
269,367,3
682,187,5
694,138,3
44,419,4
943,1228,3
372,874,4
385,451,1
325,483,5
659,167,3
453,826,1
805,501,5
838,405,4
537,606,3
461,302,3
267,1073,5
815,215,5
279,998,5
496,246,4
854,127,4
37,405,4
566,82,4
802,358,3
213,235,1
276,269,4
749,69,5
567,650,4
699,111,3
608,1172,5
276,142,3
637,322,3
389,418,4
85,58,4
378,1531,4
628,338,5
378,742,4
894,223,4
587,269,3
514,4,4
450,366,3
211,69,3
722,286,4
188,628,5
711,417,4
426,654,5
295,183,1
5,267,4
452,88,2
881,451,1
466,68,3
904,724,4
658,511,4
270,441,5
662,50,3
316,180,4
729,689,4
194,237,3
363,691,3
402,1,5
643,181,3
320,156,5
262,617,3
448,340,4
286,257,3
361,654,4
486,284,2
588,810,4
807,174,5
198,423,3
141,281,4
594,222,4
542,150,2
688,341,5
7,69,5
826,228,3
60,665,4
815,257,3
563,181,4
13,820,4
774,444,1
80,582,3
123,165,5
840,496,5
835,612,4
119,405,4
234,100,4
548,347,2
698,135,3
56,761,3
54,245,4
776,569,3
541,257,5
185,237,4
90,11,4
101,597,3
405,745,1
880,720,2
43,300,5
18,402,3
178,1314,3
311,191,4
889,250,4
254,168,1
64,420,3
101,24,4
774,732,1
209,242,4
854,291,2
301,1,4
291,1157,3
320,188,4
342,433,5
774,986,1
773,91,4
298,486,3
783,343,5
870,191,3
104,302,5
125,568,5
943,58,4
796,371,5
560,288,4
593,284,4
919,25,4
389,715,3
405,63,3
682,71,5
669,64,4
194,1412,2
474,789,4
655,918,2
780,210,5
796,63,3
54,118,4
7,152,4
774,29,1
881,183,4
130,366,5
522,480,5
472,432,5
152,402,5
899,685,3
880,623,4
833,977,2
380,176,3
653,7,2
929,134,4
313,208,3
216,1047,3
561,451,2
815,144,4
892,97,5
939,424,3
890,97,4
82,495,3
883,338,4
121,165,4
207,655,4
727,234,2
10,606,5
453,125,3
21,675,5
44,24,3
843,188,2
634,331,4
747,17,4
331,1296,5
296,258,5
315,271,3
655,239,2
58,313,5
660,1411,2
710,56,5
158,648,5
647,203,3
786,117,4
474,664,4
255,294,2
553,178,5
450,388,3
335,269,4
323,1017,3
11,57,2
38,112,5
13,498,4
859,1009,4
42,102,5
217,33,4
705,173,2
592,97,4
842,328,2
198,122,1
321,730,3
125,49,3
560,111,3
293,282,2
666,216,3
378,473,3
399,1035,3
691,227,4
704,22,2
322,654,5
174,660,5
144,655,5
343,583,4
184,1148,3
416,678,2
798,482,3
380,208,2
262,318,5
796,125,4
913,265,4
782,688,2
716,293,4
493,527,5
843,679,4
107,264,3
223,969,5
712,178,2
938,1014,4
95,31,4
308,160,4
167,606,4
799,319,4
385,671,3
59,402,4
13,797,5
620,859,4
853,748,2
660,3,1
653,480,4
705,83,4
244,172,4
500,143,3
751,101,4
566,508,4
777,690,4
894,165,4
409,965,2
855,509,3
472,141,4
293,2,3
591,1111,4
894,290,2
592,558,5
637,245,3
785,209,3
846,388,3
21,448,4
881,28,5
634,515,4
16,174,5
658,735,3
84,756,3
343,241,3
425,877,3
555,318,4
655,1098,3
741,180,4
101,596,3
321,100,4
495,157,5
230,144,3
18,94,3
334,905,1
878,781,1
94,182,5
721,328,5
478,202,4
465,56,4
91,662,4
734,28,4
102,154,3
886,12,5
420,137,4
538,710,3
774,181,3
201,288,4
244,70,4
666,237,3
472,405,5
929,435,3
802,563,3
943,9,3
249,216,4
916,98,5
160,412,3
177,96,3
890,654,5
545,217,5
394,250,4
749,621,3
609,285,5
287,426,3
360,308,4
72,228,1
267,218,4
416,203,3
497,188,3
543,44,3
295,1170,5
940,568,3
299,237,2
543,238,3
710,313,4
405,639,1
269,254,1
13,160,4
665,50,4
141,815,4
239,836,5
912,268,2
367,1012,4
776,185,4
312,1298,5
537,570,2
1,121,4
702,258,5
60,161,4
442,209,4
83,139,3
610,378,5
749,71,4
165,174,4
7,485,5
493,271,1
284,272,5
90,190,5
94,58,5
761,628,4
514,272,4
807,946,3
764,1012,4
806,172,3
476,33,4
216,210,4
551,393,5
234,196,3
399,140,4
637,300,3
776,28,5
481,514,4
145,268,4
916,939,3
24,238,5
268,622,3
752,347,4
880,477,3
239,81,3
875,180,5
374,87,5
293,99,3
846,302,5
922,151,5
291,672,3
478,153,3
3,352,2
87,127,4
792,591,2
22,376,3
588,22,5
716,494,5
181,819,3
94,47,5
617,53,1
931,316,5
468,23,4
854,64,5
746,168,3
13,550,4
354,747,2
535,221,3
426,99,4
276,230,4
679,70,4
406,596,3
497,810,3
305,134,5
881,43,3
60,495,3
887,50,5
387,174,5
18,729,3
387,844,5
168,252,1
503,753,1
650,214,3
579,1,4
267,475,5
648,447,5
663,322,4
387,317,4
129,303,3
122,69,2
870,763,4
586,144,4
864,85,2
41,194,3
840,607,4
634,129,4
872,591,3
123,242,5
932,414,4
42,70,3
699,456,1
660,99,2
5,396,5
11,24,3
551,979,4
710,180,4
118,23,5
617,357,4
710,135,5
95,554,3
704,631,3
886,101,4
863,1243,4
436,217,4
659,7,3
555,147,4
795,4,4
52,1011,4
739,359,5
487,471,3
279,90,3
349,125,4
95,781,2
83,452,3
301,199,4
203,7,3
6,489,5
899,64,4
899,177,3
543,936,4
520,269,5
22,948,1
257,269,3
695,313,2
892,228,3
632,168,4
604,672,1
699,1033,4
797,300,2
871,895,3
929,174,3
894,462,4
201,385,2
323,204,3
619,578,4
551,1207,1
345,1014,3
311,679,4
378,11,3
145,1283,1
707,962,2
933,96,2
373,699,4
330,660,5
396,1,4
59,210,4
560,813,4
193,443,4
221,1059,4
190,696,3
371,42,3
220,264,3
15,249,1
500,367,3
749,4,4
876,178,4
621,240,4
416,378,5
682,271,4
145,183,5
708,283,1
886,56,4
116,250,4
653,578,1
942,480,5
761,1014,1
749,879,4
344,357,5
588,222,3
30,892,4
882,70,3
31,498,4
642,218,3
328,754,4
230,621,2
450,39,4
387,789,4
233,568,5
924,28,4
19,258,4
825,409,3
521,826,2
406,28,3
774,258,1
913,189,3
188,519,4
683,313,2
222,1035,2
534,477,3
524,107,3
254,200,3
490,764,1
377,268,3
337,449,4
741,790,3
342,1166,1
658,55,4
739,498,4
911,186,5
911,151,5
592,1258,1
841,888,5
682,940,2
446,334,3
497,1046,3
807,403,4
330,1016,3
630,240,3
838,179,5
393,380,2
442,550,2
391,58,4
833,181,2
87,804,3
472,720,5
446,288,2
312,478,5
358,558,4
220,332,3
406,524,4
846,1074,3
72,12,5
561,143,1
158,298,3
794,286,3
790,386,2
263,245,4
109,809,4
64,50,5
130,257,4
593,301,4
766,602,4
328,349,2
85,1010,2
585,224,2
181,3,2
476,63,3
702,227,4
442,14,1
881,449,3
484,275,3
806,169,5
493,82,5
694,50,5
447,148,4
882,132,5
497,222,3
389,454,2
381,631,4
722,756,3
281,989,2
483,380,3
815,403,4
480,56,4
901,235,3
292,479,4
334,549,4
909,744,3
326,127,1
354,900,4
537,13,4
52,100,4
388,315,3
452,427,4
656,326,1
409,286,5
934,145,3
327,333,2
399,526,3
889,1079,2
838,124,4
474,293,4
115,33,4
865,405,2
232,127,3
188,504,3
472,7,5
674,121,4
915,304,3
37,118,2
766,231,2
69,9,4
840,655,5
13,807,1
527,180,5
937,326,1
659,294,4
569,124,5
943,546,4
721,989,3
524,541,1
551,1044,3
793,928,3
456,616,3
487,402,4
506,755,4
729,690,2
137,96,5
130,427,5
543,165,4
81,1028,1
7,593,5
110,202,2
699,270,4
587,873,3
682,157,4
11,213,4
234,1021,4
286,81,3
804,97,4
671,68,3
436,559,4
495,1133,3
5,454,1
194,125,2
422,333,4
356,689,5
276,743,1
846,684,5
396,291,4
265,410,4
184,13,3
327,144,4
893,405,5
5,174,5
94,587,4
363,153,3
416,713,4
938,288,5
537,123,2
160,160,5
653,779,1
56,196,2
26,871,2
474,215,5
102,578,2
130,684,5
116,304,2
429,404,4
454,724,3
405,374,1
618,124,1
345,28,3
450,417,4
246,403,4
690,208,5
397,177,5
288,346,5
49,217,3
145,742,4
940,151,3
749,204,4
537,965,2
826,92,4
268,17,3
313,419,3
896,569,2
276,652,4
210,953,3
918,664,4
851,56,5
267,186,5
268,128,3
699,15,1
301,866,4
379,285,5
709,637,3
886,435,3
737,171,4
717,121,2
90,1101,4
483,462,3
116,751,3
815,501,3
1,198,5
85,1039,4
236,333,3
551,581,5
85,57,5
416,1014,3
518,235,4
640,4,4
188,210,4
98,745,3
921,797,3
89,952,2
655,642,3
76,182,4
693,357,5
537,462,3
84,98,4
510,330,2
393,15,3
758,185,4
592,518,5
619,29,1
846,110,3
428,886,4
569,236,4
924,276,2
58,558,5
551,354,3
426,673,4
782,295,2
840,196,4
262,1035,3
907,815,5
731,481,3
170,348,3
665,687,2
389,191,5
234,96,2
380,629,2
920,328,2
803,264,2
407,746,4
466,50,5
478,1048,4
318,866,4
526,886,3
268,7,4
518,1114,2
605,245,3
798,988,3
467,24,4
916,80,3
118,5,2
328,121,4
776,441,2
311,43,4
823,742,4
193,268,3
393,1092,3
371,180,4
457,304,4
870,715,3
145,413,3
279,1039,4
424,100,5
749,111,3
7,54,3
837,280,2
798,49,4
536,427,5
615,160,3
108,319,5
661,132,5
606,498,4
62,164,5
608,658,3
667,285,5
719,378,4
385,408,5
480,1388,4
839,333,4
807,495,4
94,1045,4
671,181,5
425,218,3
731,720,3
40,896,4
303,514,5
595,1165,1
274,100,5
780,385,4
592,683,1
334,506,3
554,7,3
399,382,3
321,480,4
756,97,3
716,118,2
527,201,3
5,407,3
344,235,3
387,1143,5
172,580,4
401,172,3
764,591,3
711,306,5
341,682,3
367,145,3
189,863,4
118,513,5
694,98,5
498,14,4
85,610,3
504,202,3
129,678,1
72,82,3
21,445,3
94,52,5
277,181,3
117,977,3
13,215,5
373,1066,4
307,427,3
299,135,4
6,223,4
561,436,4
381,634,3
233,275,5
405,81,3
666,282,3
425,97,2
642,722,3
370,650,5
23,511,5
846,181,5
851,754,2
538,98,5
102,636,3
17,471,2
487,658,4
773,258,5
347,1028,2
232,423,4
883,867,5
556,318,5
518,405,5
429,700,3
899,69,3
224,284,3
862,478,4
304,300,5
840,656,4
503,714,4
480,190,5
551,192,5
503,423,5
181,864,2
747,73,4
864,541,2
867,480,5
411,58,3
794,187,5
833,108,2
339,231,2
541,222,4
151,66,4
898,315,5
59,7,4
779,275,4
178,873,3
429,480,4
620,769,4
354,705,4
846,196,4
112,315,5
682,553,3
406,57,4
619,144,5
629,277,5
453,797,1
844,568,4
840,272,4
478,182,5
42,785,4
85,281,3
107,322,1
130,148,4
435,554,3
18,182,4
181,260,1
747,479,5
712,462,3
476,1271,2
130,531,5
219,631,5
655,1111,3
617,480,4
405,177,1
406,367,4
658,1079,2
630,895,4
912,194,4
177,182,5
395,748,3
314,1221,3
294,1028,3
308,318,4
929,284,2
286,268,4
654,169,5
199,751,3
290,196,4
94,789,4
11,737,4
160,24,5
406,1010,4
453,1273,2
497,412,1
87,845,4
109,22,4
666,144,3
805,99,2
668,124,3
313,154,2
330,8,5
835,628,3
642,862,4
751,1078,3
218,4,3
437,698,2
373,645,5
463,258,5
778,174,4
542,89,4
756,96,4
376,246,3
328,549,4
474,181,5
507,841,5
722,237,4
727,866,3
924,429,4
63,20,3
642,651,4
708,687,2
622,480,4
417,106,2
503,479,4
825,748,5
921,395,3
314,542,4
328,294,3
625,357,3
851,266,3
527,499,5
887,1239,3
399,229,2
290,404,3
596,313,5
530,319,3
840,949,4
851,50,5
519,874,5
315,216,4
383,474,5
254,151,2
864,91,5
130,1,5
551,326,4
425,222,5
758,23,4
767,28,4
796,480,4
361,203,5
542,168,4
377,508,4
1,268,5
840,429,3
429,1012,3
624,255,3
632,258,4
655,527,3
525,829,2
918,89,5
618,99,3
907,497,5
608,1063,5
25,463,4
378,106,2
84,95,4
450,380,5
227,124,4
373,471,3
270,265,4
456,382,1
87,235,3
800,118,3
506,463,3
503,66,3
847,161,2
458,435,4
530,527,4
452,69,5
230,633,4
92,233,3
637,595,3
194,195,3
608,517,4
590,546,1
524,1041,2
186,298,3
663,287,5
643,132,5
158,238,5
664,705,4
883,47,3
92,1207,3
904,739,4
416,266,3
560,11,4
49,262,5
752,269,5
383,513,5
371,174,4
62,100,4
638,222,4
89,88,4
90,705,5
409,45,4
869,151,5
95,417,3
688,288,5
943,69,5
181,1093,1
450,78,2
109,409,2
773,121,2
308,472,2
387,113,4
551,49,3
721,179,5
342,974,2
279,436,4
457,48,5
851,930,3
860,211,3
838,235,2
13,423,5
405,943,1
130,578,5
577,56,3
716,176,3
650,732,3
848,566,4
450,347,4
280,670,2
683,513,5
295,794,4
712,776,4
591,466,3
389,479,4
788,503,4
936,1097,5
314,717,3
717,748,3
454,649,2
885,815,4
344,297,4
222,144,5
92,684,3
642,35,2
456,523,4
530,322,4
916,931,1
837,111,4
480,258,3
394,282,3
316,487,3
129,272,4
718,689,4
119,829,5
870,258,4
756,423,3
1,96,5
325,195,2
500,93,4
640,315,5
889,83,4
239,514,1
276,890,3
393,121,4
114,56,3
676,682,1
426,197,4
772,752,3
59,476,2
747,215,5
163,318,4
911,163,4
1,47,4
119,294,1
580,288,5
655,1379,3
854,79,4
293,1229,1
877,302,2
489,339,3
405,1474,1
6,111,2
428,301,4
378,281,3
203,1049,2
904,111,4
827,343,4
899,499,3
795,588,5
624,305,4
773,1188,2
82,456,1
279,624,4
577,1033,4
838,83,5
606,530,4
711,83,5
916,154,4
533,846,2
498,228,2
151,627,2
874,748,3
303,124,4
303,375,2
361,655,3
393,250,4
798,486,4
307,227,5
698,199,2
923,1028,4
639,488,4
385,153,4
435,187,4
296,9,4
158,89,5
743,408,4
293,195,3
938,1047,3
351,327,5
52,1085,4
484,82,4
280,528,3
483,449,3
620,112,4
195,60,3
816,258,3
660,419,2
87,161,5
472,426,4
918,340,1
297,300,3
916,244,4
250,844,4
815,615,2
823,94,2
201,284,3
43,161,4
932,56,4
676,1234,1
357,284,4
445,96,4
457,366,4
73,748,2
854,411,2
704,318,5
451,258,4
819,345,4
176,751,1
648,665,2
651,294,1
378,254,1
474,924,4
854,811,3
276,640,4
137,181,5
430,628,3
516,660,5
824,678,3
719,673,3
886,826,1
18,195,3
470,221,4
846,1297,3
625,732,3
312,213,5
654,473,2
429,425,3
145,98,5
677,539,3
43,323,3
717,326,3
398,705,5
339,45,5
666,516,5
60,528,4
378,1037,2
343,186,4
416,1,5
887,100,2
159,7,5
864,125,4
432,293,5
288,15,4
595,9,4
640,750,5
687,313,5
883,195,5
453,427,3
882,237,5
1,136,3
873,321,1
326,481,1
128,732,4
373,571,1
340,526,5
882,202,4
892,525,5
378,203,4
373,179,3
536,163,5
933,403,3
677,148,4
567,12,4
398,88,4
48,524,3
501,313,3
694,498,5
454,482,3
655,297,4
474,527,5
733,284,2
345,678,2
296,287,4
751,538,4
552,14,4
207,12,3
650,447,3
577,732,4
204,146,3
229,358,1
663,588,4
931,347,4
363,226,1
724,1105,1
777,196,5
805,142,4
30,28,4
514,7,5
527,543,4
1,261,1
133,343,2
305,428,3
338,514,5
56,172,5
542,240,3
628,1296,5
97,98,4
206,333,4
445,249,2
407,729,4
943,405,4
308,486,4
804,631,3
77,173,5
815,404,4
429,1109,2
865,743,1
347,568,4
572,1010,2
412,169,4
682,781,2
933,100,5
210,135,5
545,54,4
918,69,3
612,1060,4
498,538,1
932,1456,4
346,1011,1
627,467,5
36,289,2
630,69,3
478,959,4
110,67,3
442,1188,3
533,43,4
87,229,4
28,286,3
256,550,5
763,87,2
922,375,2
295,1040,2
339,1248,3
262,1147,4
743,242,4
441,100,3
13,161,5
268,154,4
267,484,5
305,713,4
430,248,3
743,259,3
890,625,3
405,1232,1
49,372,4
605,531,4
583,268,5
503,558,5
798,709,5
297,419,3
21,991,2
264,762,3
440,1073,4
392,528,5
62,162,4
301,607,4
109,282,3
429,448,3
702,687,1
222,182,4
132,127,4
234,1172,3
328,684,5
296,277,5
117,249,4
442,268,4
437,566,3
918,213,5
10,4,4
345,272,5
559,205,5
452,202,3
378,78,3
32,742,3
825,1034,4
756,383,3
472,391,2
910,134,3
385,871,1
483,68,1
624,477,3
537,323,1
49,518,4
271,87,3
503,293,4
804,85,4
157,255,3
896,68,3
839,319,1
605,526,5
372,322,3
462,873,4
57,826,2
215,288,2
537,271,2
276,174,5
708,685,3
23,203,4
401,1009,4
658,151,5
178,1016,4
308,516,4
21,547,2
654,111,4
474,211,5
159,597,5
397,325,3
398,684,4
472,343,5
399,68,3
93,412,2
222,70,3
174,950,3
440,313,4
420,190,5
395,866,3
655,192,3
627,586,3
850,969,5
641,336,3
30,688,3
469,173,4
56,89,4
407,675,3
800,292,5
261,596,2
106,274,3
309,242,4
886,268,5
311,511,4
582,268,4
435,49,4
506,271,4
690,226,3
616,326,3
854,96,3
474,566,5
440,258,4
589,333,5
707,173,2
551,324,3
896,318,4
518,742,5
92,228,4
642,153,3
332,472,3
887,609,4
601,65,4
399,763,2
87,449,3
262,631,4
308,204,4
311,136,5
493,171,5
712,376,3
637,535,2
847,716,3
195,46,3
694,144,4
653,286,4
94,288,3
327,192,5
893,240,4
345,269,5
622,586,3
617,646,4
723,1,3
727,651,3
416,501,5
669,354,1
862,789,5
805,231,3
921,304,2
85,496,4
916,1217,1
567,433,4
532,739,5
758,665,2
435,55,5
214,408,4
437,47,4
7,157,5
15,473,1
751,250,3
441,282,4
666,435,4
717,1051,3
186,263,3
234,226,2
113,948,3
882,932,4
933,318,4
658,530,4
373,213,4
587,303,4
943,185,2
721,107,4
621,184,3
291,179,5
44,655,3
648,676,2
568,462,4
533,1177,1
110,715,2
279,1231,4
911,506,3
885,402,3
466,292,4
435,441,3
405,525,1
733,1011,4
796,807,2
547,294,1
463,147,3
56,568,4
682,380,4
815,7,4
524,955,1
476,168,5
306,741,1
618,432,5
727,159,2
262,423,4
500,120,3
593,609,3
399,237,3
42,462,2
474,274,3
889,483,4
561,811,3
624,597,3
333,513,4
125,87,5
786,385,4
63,255,4
380,270,3
83,56,1
208,367,2
1,17,3
650,525,3
43,660,4
1,240,3
345,234,4
607,180,4
217,7,4
293,761,2
635,742,3
363,223,5
102,208,4
532,1210,4
106,684,4
666,956,4
496,89,5
533,356,4
7,217,4
251,111,3
370,100,4
709,379,3
886,584,4
708,476,3
545,385,3
804,143,3
393,70,3
314,56,1
62,72,3
887,1033,4
707,770,3
84,546,3
525,928,3
292,657,5
562,89,1
372,547,5
59,458,4
533,427,4
21,564,3
805,659,3
59,959,4
660,423,3
13,394,2
479,328,4
621,588,3
378,132,4
295,151,4
692,100,4
42,1046,3
308,483,3
178,465,3
181,21,1
442,159,4
642,377,3
387,13,4
290,202,4
343,176,5
587,878,2
457,227,4
378,443,4
158,233,3
435,721,4
308,19,3
87,566,5
435,380,3
823,425,5
115,96,3
318,610,5
815,427,5
766,951,3
746,597,4
504,517,4
291,412,3
249,98,5
334,44,4
196,25,4
650,628,3
618,723,3
50,544,4
108,718,4
145,1245,5
615,631,4
85,190,4
711,40,4
184,738,3
848,153,5
303,575,4
387,4,3
20,357,1
280,234,3
393,731,3
425,172,5
608,1153,3
473,1143,4
474,136,4
90,285,5
393,399,4
510,1025,3
346,226,3
295,812,4
136,298,4
221,151,1
450,484,3
13,604,5
896,356,3
732,294,3
732,937,4
354,714,4
11,430,3
276,99,4
711,275,5
42,588,5
933,132,3
417,235,2
784,328,3
303,46,3
312,490,5
648,455,3
762,955,5
174,823,4
637,275,3
653,50,5
586,411,2
500,1441,2
560,250,4
374,153,5
928,1025,5
838,258,5
626,243,1
493,234,5
747,530,5
395,186,5
60,418,3
698,230,3
655,359,3
885,233,3
312,143,4
883,323,5
409,165,4
184,515,5
326,615,4
738,188,3
309,324,3
910,24,3
938,125,3
151,1269,5
82,1059,1
487,294,4
927,64,5
880,226,4
43,501,4
334,255,3
293,97,4
303,7,4
328,520,5
697,369,5
151,28,4
840,180,5
416,12,5
22,732,4
796,665,2
169,50,5
308,747,3
126,881,5
115,23,5
405,1249,1
648,176,4
588,227,3
938,286,3
336,1,3
308,632,3
546,98,5
332,70,2
294,298,5
747,653,5
328,748,3
886,433,2
719,659,4
827,750,3
213,214,5
193,294,1
489,245,3
158,128,2
815,472,1
650,705,4
378,747,3
416,496,5
96,89,5
650,403,3
330,121,4
881,1046,3
264,606,5
268,627,3
713,1434,3
864,1109,4
82,231,2
621,273,4
311,921,4
806,455,3
94,736,5
122,193,4
328,380,3
276,578,4
92,1037,2
94,658,3
682,265,3
486,1514,4
777,238,4
167,96,5
262,417,2
94,81,4
646,272,4
788,621,3
527,433,4
234,650,3
506,497,5
336,655,3
405,1159,1
861,1009,5
708,274,4
911,154,4
6,21,3
514,425,5
338,582,5
174,402,5
279,1182,3
617,174,1
788,326,4
92,186,4
643,820,3
655,1134,3
533,313,5
786,484,4
889,1016,3
121,294,4
872,1,3
230,742,5
199,100,3
402,100,5
588,225,5
622,209,5
466,117,5
653,737,1
206,294,2
807,520,5
339,806,4
5,183,4
510,292,4
6,479,5
868,158,1
585,1266,3
16,318,5
82,28,3
457,554,4
445,460,2
577,100,4
500,294,3
606,108,1
409,170,4
861,213,5
757,570,3
64,559,3
496,420,3
481,507,4
459,127,4
394,79,5
23,96,4
554,284,3
475,539,3
125,482,1
303,120,2
49,25,2
766,403,3
328,350,3
419,174,5
189,268,4
568,435,2
579,433,3
291,1090,2
197,183,5
880,147,4
880,470,4
847,652,5
620,174,5
464,298,4
10,467,4
776,524,5
326,50,5
280,736,2
69,129,3
22,265,3
146,319,4
606,63,3
87,79,5
65,476,3
676,948,1
787,938,3
551,1139,4
851,1051,2
33,751,4
754,922,3
301,288,4
249,83,5
365,741,2
222,234,2
938,222,5
313,177,4
800,289,4
836,654,5
295,412,2
425,302,5
862,650,4
362,300,5
280,409,3
160,285,4
198,300,2
657,117,4
330,200,5
148,133,5
896,300,2
462,895,4
318,187,4
222,410,2
468,55,5
632,720,3
269,274,1
313,147,4
592,196,5
385,1008,4
21,440,1
137,174,5
287,257,4
301,88,4
339,196,4
436,635,3
405,972,1
467,1226,4
591,211,4
378,942,3
772,304,4
191,343,3
141,744,5
648,56,1
629,876,3
652,300,4
388,5,4
314,1057,2
708,1049,2
394,184,3
749,678,2
375,1217,4
588,69,2
301,693,5
514,988,2
804,197,4
575,357,5
286,1113,3
82,208,3
514,111,5
758,276,2
936,1226,3
160,770,4
868,94,1
618,100,4
450,223,3
468,135,5
311,425,2
674,304,3
64,684,4
343,63,4
144,135,5
766,175,3
645,243,1
655,653,3
137,183,5
14,96,4
405,1046,2
622,380,4
373,421,4
270,582,3
76,772,3
181,322,1
291,933,4
222,662,3
671,161,5
241,346,3
181,235,1
151,628,5
488,208,4
274,294,3
360,936,4
406,285,5
883,693,4
882,8,5
530,56,3
846,82,2
894,300,4
432,1,2
666,660,4
713,300,2
664,96,3
886,241,4
417,42,4
1,9,5
882,203,4
938,546,3
276,14,4
284,333,3
864,577,3
794,1,4
894,333,4
661,566,4
405,45,1
1,112,1
541,259,1
535,955,3
469,520,4
606,153,3
376,815,3
181,1051,2
588,121,5
907,281,5
886,357,4
894,16,3
409,6,4
625,97,4
619,327,3
566,203,4
539,59,5
184,143,3
496,217,5
91,134,4
682,195,4
222,88,4
892,27,4
650,301,2
122,1044,5
907,98,5
551,38,1
407,316,4
216,735,5
466,187,3
561,175,4
244,1209,3
325,28,3
23,483,4
804,797,4
727,538,3
519,908,5
799,748,2
606,1518,4
495,650,5
487,474,4
927,94,2
260,881,4
385,568,3
458,473,4
398,205,5
864,678,4
663,696,3
109,17,4
287,313,4
119,917,4
711,829,2
738,650,3
75,473,3
311,487,4
280,1182,3
593,866,5
394,183,4
707,14,3
13,665,2
467,264,2
514,214,5
181,111,3
837,1047,1
711,132,5
393,747,4
148,116,5
224,294,4
60,482,4
880,284,4
870,480,5
387,1187,4
661,707,5
521,184,4
497,29,4
223,120,2
655,181,3
773,53,3
756,420,4
7,80,4
413,628,4
178,155,4
1,147,3
87,232,3
417,501,3
60,205,4
551,238,5
804,184,5
53,50,4
848,65,2
495,448,5
583,519,5
389,416,4
469,510,4
311,393,4
389,657,5
933,42,1
704,655,3
325,654,4
936,301,3
551,44,4
389,396,3
892,194,4
169,499,3
650,23,3
495,431,5
738,50,5
690,763,4
841,331,5
456,238,4
843,50,3
417,708,2
184,29,3
503,100,5
694,199,5
650,29,2
472,90,5
702,289,2
279,952,3
833,448,3
933,200,4
291,597,3
682,924,5
167,241,5
249,748,3
629,467,5
557,343,4
774,69,4
823,64,5
676,255,5
291,1220,5
442,150,4
378,1046,3
693,215,4
195,841,2
807,229,4
429,665,2
293,550,1
663,591,3
95,747,5
883,1041,3
868,24,2
82,597,3
374,1059,2
747,15,4
586,423,2
885,245,2
307,402,2
467,288,4
343,189,4
82,183,3
864,257,4
505,1,3
452,259,2
219,71,1
545,177,3
561,58,3
388,219,5
634,742,4
766,447,3
890,181,4
253,966,5
833,357,4
804,930,3
49,473,3
881,417,2
663,827,2
426,491,4
234,93,3
276,228,4
868,204,2
119,258,2
514,216,5
932,1449,5
390,690,3
406,186,3
839,129,4
298,211,5
664,408,5
708,280,4
734,230,2
254,343,2
537,275,4
864,226,3
474,609,4
577,183,5
686,514,5
102,541,2
566,393,2
115,310,3
194,546,3
292,111,4
661,215,3
864,768,3
679,432,4
442,1067,3
44,625,3
363,210,4
346,196,3
599,928,4
13,116,5
303,184,5
391,194,4
537,647,4
407,197,4
13,688,1
578,343,2
59,89,5
410,258,2
537,709,4
380,708,3
412,23,4
592,887,5
164,313,5
423,744,4
680,294,4
224,846,4
417,642,5
303,928,3
288,345,5
221,1250,2
932,428,4
577,819,3
387,178,3
236,632,3
761,1197,3
200,890,4
62,22,4
279,379,3
280,225,4
319,358,3
87,87,4
406,182,4
102,635,2
787,748,4
23,188,3
405,11,4
27,246,4
178,153,4
83,356,4
478,93,4
429,466,2
861,83,5
194,284,3
942,259,4
760,172,3
889,191,4
425,185,2
562,591,4
492,212,3
916,202,3
